,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
21880,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-10,7496,194,127165
21881,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-11,7452,197,126536
21882,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-12,7408,197,125906
21883,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-13,7364,197,125277
21884,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-14,7320,197,124647
21885,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-15,7276,197,124018
21886,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-16,7232,197,123388
21887,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-17,7188,201,122759
21888,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-18,7144,204,122129
21889,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-19,7100,204,121500
21890,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-20,7055,206,120870
21891,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-21,7011,213,120241
21892,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-22,6967,215,119611
21893,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-23,6923,215,118982
21894,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-24,6879,216,118352
21895,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-25,6834,219,117723
21896,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-26,6790,219,117093
21897,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-27,6746,219,116464
21898,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-28,6701,220,115834
21899,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-29,6657,220,115204
21900,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-06-30,6613,220,114575
21901,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-01,6568,220,113945
21902,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-02,6524,220,113316
21903,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-03,6480,220,112686
21904,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-04,6435,220,112057
21905,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-05,6391,220,111427
21906,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-06,6346,225,110798
21907,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-07,6302,227,110168
21908,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-08,6257,227,109539
21909,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-09,6213,227,108909
21910,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-10,6169,227,108280
21911,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-11,6124,230,107650
21912,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-12,6080,230,107021
21913,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-13,6035,243,106391
21914,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-14,5991,261,105762
21915,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-15,5946,261,105132
21916,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-16,5902,262,104503
21917,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-17,5857,287,103873
21918,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-18,5813,287,103244
21919,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-19,5768,287,102614
21920,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-20,5724,287,101985
21921,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-21,5679,287,101355
21922,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-22,5635,287,100726
21923,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-23,5590,288,100096
21924,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-24,5546,288,99467
21925,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-25,5502,288,98837
21926,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-26,5457,288,98208
21927,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-27,5413,289,97578
21928,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-28,5368,291,96949
21929,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-29,5324,291,96319
21930,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-30,5280,291,95690
21931,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-07-31,5235,291,95060
21932,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-01,5191,293,94431
21933,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-02,5146,293,93801
21934,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-03,5102,293,93172
21935,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-04,5058,293,92542
21936,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-05,5013,293,91913
21937,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-06,4969,293,91283
21938,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-07,4924,293,90654
21939,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-08,4880,293,90024
21940,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-09,4836,293,89395
21941,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-10,4791,293,88765
21942,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-11,4747,293,88136
21943,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-12,4703,297,87506
21944,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-13,4658,297,86877
21945,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-14,4614,298,86247
21946,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-15,4570,298,85618
21947,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-16,4525,298,84988
21948,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-17,4481,298,84359
21949,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-18,4437,298,83729
21950,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-19,4392,298,83100
21951,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-20,4348,298,82470
21952,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-21,4304,298,81841
21953,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-22,4260,298,81211
21954,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-23,4215,298,80582
21955,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-24,4171,298,79952
21956,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-25,4127,300,79323
21957,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-26,4082,301,78693
21958,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-27,4038,301,78064
21959,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-28,3994,301,77434
21960,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-29,3950,301,76805
21961,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-30,3905,301,76175
21962,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-08-31,3861,304,75546
21963,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-01,3817,306,74916
21964,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-02,3773,306,74287
21965,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-03,3728,310,73657
21966,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-04,3684,310,73028
21967,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-05,3640,310,72398
21968,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-06,3596,310,71769
21969,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-07,3552,310,71139
21970,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-08,3507,310,70510
21971,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-09,3463,310,69880
21972,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-10,3419,311,69251
21973,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-11,3375,311,68621
21974,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-12,3331,311,67992
21975,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-13,3286,311,67362
21976,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-14,3242,311,66733
21977,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-15,3198,311,66103
21978,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-16,3154,311,65474
21979,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-17,3110,311,64844
21980,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-18,3065,311,64215
21981,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-19,3021,312,63585
21982,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-20,2977,312,62956
21983,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-21,2933,313,62326
21984,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-22,2889,313,61697
21985,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-23,2845,313,61067
21986,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-24,2801,313,60438
21987,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-25,2756,313,59808
21988,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-26,2712,313,59179
21989,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-27,2668,313,58549
21990,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-28,2624,313,57919
21991,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-29,2580,313,57290
21992,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-09-30,2536,313,56660
21993,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-01,2492,313,56031
21994,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-02,2448,313,55401
21995,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-03,2404,313,54772
21996,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-04,2359,314,54142
21997,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-05,2315,315,53513
21998,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-06,2271,315,52883
21999,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-07,2227,315,52254
22000,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-08,2183,315,51624
22001,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-09,2139,315,50995
22002,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-10,2095,315,50365
22003,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-11,2051,318,49736
22004,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-12,2007,320,49106
22005,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-13,1963,320,48477
22006,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-14,1919,320,47847
22007,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-15,1875,320,47217
22008,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-16,1831,320,46588
22009,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-17,1787,320,45958
22010,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-18,1743,324,45329
22011,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-19,1699,326,44699
22012,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-20,1655,327,44070
22013,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-21,1611,328,43440
22014,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-22,1567,328,42811
22015,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-23,1523,328,42181
22016,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-24,1479,338,41552
22017,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-25,1435,339,40922
22018,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-26,1391,340,40293
22019,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-27,1347,340,39663
22020,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-28,1303,340,39034
22021,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-29,1259,340,38404
22022,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-30,1215,346,37774
22023,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-10-31,1171,346,37145
22024,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-01,1127,349,36515
22025,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-02,1083,350,35886
22026,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-03,1039,352,35256
22027,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-04,995,353,34627
22028,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-05,951,356,33997
22029,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-06,907,357,33368
22030,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-07,863,357,32738
22031,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-08,819,362,32109
22032,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-09,776,368,31479
22033,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-10,732,382,30849
22034,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-11,688,406,30220
22035,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-12,644,412,29590
22036,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-13,1030,416,28961
22037,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-14,820,428,28331
22038,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-15,814,431,27702
22039,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-16,1818,434,27072
22040,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-17,1762,455,26443
22041,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-18,1643,505,25813
22042,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-19,1390,555,25183
22043,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-20,3625,578,24554
22044,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-21,1681,608,23924
22045,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-22,1305,640,23295
22046,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-23,3011,672,22665
22047,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-24,4335,699,22036
22048,Mongolia,Asia,46.86,103.85,2,7.0,3.26,4339.8,3075647,28,4,2020-11-25,3011,712,21406
